value_name,inserted_ts,values,name,id,value_type,item_id,value_id
"Con vencimiento,Contiene líquido,Frágil,No rotable",2025-02-17 04:39:36,"[{'id': '7435888', 'name': 'Con vencimiento', 'struct': None}, {'id': '7435885', 'name': 'Contiene líquido', 'struct': None}, {'id': '7435883', 'name': 'Frágil', 'struct': None}, {'id': '12928414', 'name': 'No rotable', 'struct': None}]",Características del producto,PRODUCT_FEATURES,list,MLA1570240316,
"Salta,VALLE DE CAFAYATE",2025-02-17 04:39:36,"[{'id': '20133770', 'name': 'Salta', 'struct': None}, {'id': '21514986', 'name': 'VALLE DE CAFAYATE', 'struct': None}]",Regiones,REGIONS,string,MLA1570240316,
7790093695247,2025-02-17 04:39:36,"[{'id': None, 'name': '7790093695247', 'struct': None}]",SKU,SELLER_SKU,string,MLA1570240316,
Auto-despachable,2025-02-17 04:39:36,"[{'id': '7575939', 'name': 'Auto-despachable', 'struct': None}]",Embalaje del envío,SHIPMENT_PACKING,list,MLA1570240316,7575939
750 mL,2025-02-17 04:39:36,"[{'id': '2292305', 'name': '750 mL', 'struct': {'number': 750, 'unit': 'mL'}}]",Volumen de la unidad,UNIT_VOLUME,number_unit,MLA1570240316,2292305
Torrontés,2025-02-17 04:39:36,"[{'id': '2107344', 'name': 'Torrontés', 'struct': None}]",Varietal,VARIETAL,string,MLA1570240316,2107344
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Material del estuche,WINE_CASE_MATERIAL,string,MLA1570240316,-1
Blanco,2025-02-17 04:39:36,"[{'id': '2107334', 'name': 'Blanco', 'struct': None}]",Tipo de vino,WINE_TYPE,string,MLA1570240316,2107334
14 %,2025-02-17 04:39:36,"[{'id': '8897089', 'name': '14 %', 'struct': {'number': 14, 'unit': '%'}}]",Graduación alcohólica,ALCOHOL_BY_VOLUME,number_unit,MLA1866243268,8897089
Cítricos,2025-02-17 04:39:36,"[{'id': '8869921', 'name': 'Cítricos', 'struct': None}]",Aromas,AROMAS,string,MLA1866243268,8869921
12 meses,2025-02-17 04:39:36,"[{'id': '9163256', 'name': '12 meses', 'struct': {'number': 12, 'unit': 'meses'}}]",Tiempo en barrica,BARREL_TIME,number_unit,MLA1866243268,9163256
El Esteco,2025-02-17 04:39:36,"[{'id': '13611527', 'name': 'El Esteco', 'struct': None}]",Marca,BRAND,string,MLA1866243268,13611527
El Esteco,2025-02-17 04:39:36,"[{'id': '2320198', 'name': 'El Esteco', 'struct': None}]",Bodega,CELLAR,string,MLA1866243268,2320198
8 °C,2025-02-17 04:39:36,"[{'id': '12609339', 'name': '8 °C', 'struct': {'number': 8, 'unit': '°C'}}]",Temperatura ideal de consumo,IDEAL_CONSUMING_TEMPERATURE,number_unit,MLA1866243268,12609339
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Incluye estuche,INCLUDES_CASE,boolean,MLA1866243268,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es bebida sin alcohol,IS_NON_ALCOHOLIC_DRINK,boolean,MLA1866243268,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es orgánico,IS_ORGANIC,boolean,MLA1866243268,242084
Nuevo,2025-02-17 04:39:36,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None}]",Condición del ítem,ITEM_CONDITION,list,MLA1866243268,2230284
Blend de Extremos,2025-02-17 04:39:36,"[{'id': '13935864', 'name': 'Blend de Extremos', 'struct': None}]",Línea,LINE,string,MLA1866243268,13935864
Vino El Esteco Blend De Extremos Torrontés 750ml.,2025-02-17 04:39:36,"[{'id': '16892199', 'name': 'Vino El Esteco Blend De Extremos Torrontés 750ml.', 'struct': None}]",Título manual,MANUAL_TITLE,string,MLA1866243268,16892199
Argentina,2025-02-17 04:39:36,"[{'id': '96380', 'name': 'Argentina', 'struct': None}]",Origen,ORIGIN,string,MLA1866243268,96380
Botella,2025-02-17 04:39:36,"[{'id': '2290293', 'name': 'Botella', 'struct': None}]",Tipo de envase,PACKAGING_TYPE,string,MLA1866243268,2290293
"Maridar,consushi",2025-02-17 04:39:36,"[{'id': '20166693', 'name': 'Maridar', 'struct': None}, {'id': '34731657', 'name': 'consushi', 'struct': None}]",Maridajes,PAIRINGS,string,MLA1866243268,
Temperatura ambiente,2025-02-17 04:39:36,"[{'id': '10792872', 'name': 'Temperatura ambiente', 'struct': None}]",Conservación del producto,PRODUCT_CONSERVATION,list,MLA1866243268,10792872
"Frágil,Contiene líquido",2025-02-17 04:39:36,"[{'id': '7435883', 'name': 'Frágil', 'struct': None}, {'id': '7435885', 'name': 'Contiene líquido', 'struct': None}]",Características del producto,PRODUCT_FEATURES,list,MLA1866243268,
Salta,2025-02-17 04:39:36,"[{'id': '20133770', 'name': 'Salta', 'struct': None}]",Regiones,REGIONS,string,MLA1866243268,20133770
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Número de Registro Nacional de Establecimiento (RNE),RNE_ESTABLISHMENT_NATIONAL_REGISTRATION_NUMBER,string,MLA1866243268,-1
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Número de inscripción de producto (RNPA),RNPA_PRODUCT_INSCRIPTION_NUMBER,string,MLA1866243268,-1
Unidad,2025-02-17 04:39:36,"[{'id': '1359391', 'name': 'Unidad', 'struct': None}]",Formato de venta,SALE_FORMAT,list,MLA1866243268,1359391
66316,2025-02-17 04:39:36,"[{'id': None, 'name': '66316', 'struct': None}]",SKU,SELLER_SKU,string,MLA1866243268,
1,2025-02-17 04:39:36,"[{'id': '2726554', 'name': '1', 'struct': None}]",Unidades por pack,UNITS_PER_PACK,number,MLA1866243268,2726554
750 mL,2025-02-17 04:39:36,"[{'id': '2292305', 'name': '750 mL', 'struct': {'number': 750, 'unit': 'mL'}}]",Volumen de la unidad,UNIT_VOLUME,number_unit,MLA1866243268,2292305
Torrontés,2025-02-17 04:39:36,"[{'id': '2107344', 'name': 'Torrontés', 'struct': None}]",Varietal,VARIETAL,string,MLA1866243268,2107344
Sin estuche,2025-02-17 04:39:36,"[{'id': '20133771', 'name': 'Sin estuche', 'struct': None}]",Material del estuche,WINE_CASE_MATERIAL,string,MLA1866243268,20133771
Blanco,2025-02-17 04:39:36,"[{'id': '2107334', 'name': 'Blanco', 'struct': None}]",Tipo de vino,WINE_TYPE,string,MLA1866243268,2107334
14 %,2025-02-17 04:39:36,"[{'id': '8897089', 'name': '14 %', 'struct': {'number': 14, 'unit': '%'}}]",Graduación alcohólica,ALCOHOL_BY_VOLUME,number_unit,MLA1458456999,8897089
Piattelli,2025-02-17 04:39:36,"[{'id': '14798145', 'name': 'Piattelli', 'struct': None}]",Marca,BRAND,string,MLA1458456999,14798145
Piattelli Vineyards,2025-02-17 04:39:36,"[{'id': '15041822', 'name': 'Piattelli Vineyards', 'struct': None}]",Bodega,CELLAR,string,MLA1458456999,15041822
8 °C,2025-02-17 04:39:36,"[{'id': '12609339', 'name': '8 °C', 'struct': {'number': 8, 'unit': '°C'}}]",Temperatura ideal de consumo,IDEAL_CONSUMING_TEMPERATURE,number_unit,MLA1458456999,12609339
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es bebida sin alcohol,IS_NON_ALCOHOLIC_DRINK,boolean,MLA1458456999,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es orgánico,IS_ORGANIC,boolean,MLA1458456999,242084
Nuevo,2025-02-17 04:39:36,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None}]",Condición del ítem,ITEM_CONDITION,list,MLA1458456999,2230284
High Altitude,2025-02-17 04:39:36,"[{'id': '16844230', 'name': 'High Altitude', 'struct': None}]",Línea,LINE,string,MLA1458456999,16844230
Vino Piattelli Torrontés 750ml Salta Blanco,2025-02-17 04:39:36,"[{'id': '23692046', 'name': 'Vino Piattelli Torrontés 750ml Salta Blanco', 'struct': None}]",Título manual,MANUAL_TITLE,string,MLA1458456999,23692046
Argentina,2025-02-17 04:39:36,"[{'id': '96380', 'name': 'Argentina', 'struct': None}]",Origen,ORIGIN,string,MLA1458456999,96380
Botella,2025-02-17 04:39:36,"[{'id': '2290293', 'name': 'Botella', 'struct': None}]",Tipo de envase,PACKAGING_TYPE,string,MLA1458456999,2290293
Quesos,2025-02-17 04:39:36,"[{'id': '16518839', 'name': 'Quesos', 'struct': None}]",Maridajes,PAIRINGS,string,MLA1458456999,16518839
Temperatura ambiente,2025-02-17 04:39:36,"[{'id': '10792872', 'name': 'Temperatura ambiente', 'struct': None}]",Conservación del producto,PRODUCT_CONSERVATION,list,MLA1458456999,10792872
"Contiene líquido,Frágil",2025-02-17 04:39:36,"[{'id': '7435885', 'name': 'Contiene líquido', 'struct': None}, {'id': '7435883', 'name': 'Frágil', 'struct': None}]",Características del producto,PRODUCT_FEATURES,list,MLA1458456999,
Salta,2025-02-17 04:39:36,"[{'id': '20133770', 'name': 'Salta', 'struct': None}]",Regiones,REGIONS,string,MLA1458456999,20133770
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Número de Registro Nacional de Establecimiento (RNE),RNE_ESTABLISHMENT_NATIONAL_REGISTRATION_NUMBER,string,MLA1458456999,-1
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Número de inscripción de producto (RNPA),RNPA_PRODUCT_INSCRIPTION_NUMBER,string,MLA1458456999,-1
Unidad,2025-02-17 04:39:36,"[{'id': '1359391', 'name': 'Unidad', 'struct': None}]",Formato de venta,SALE_FORMAT,list,MLA1458456999,1359391
PT1007,2025-02-17 04:39:36,"[{'id': None, 'name': 'PT1007', 'struct': None}]",SKU,SELLER_SKU,string,MLA1458456999,
1,2025-02-17 04:39:36,"[{'id': '2726554', 'name': '1', 'struct': None}]",Unidades por pack,UNITS_PER_PACK,number,MLA1458456999,2726554
750 mL,2025-02-17 04:39:36,"[{'id': '2292305', 'name': '750 mL', 'struct': {'number': 750, 'unit': 'mL'}}]",Volumen de la unidad,UNIT_VOLUME,number_unit,MLA1458456999,2292305
Torrontés,2025-02-17 04:39:36,"[{'id': '2107344', 'name': 'Torrontés', 'struct': None}]",Varietal,VARIETAL,string,MLA1458456999,2107344
Blanco,2025-02-17 04:39:36,"[{'id': '2107334', 'name': 'Blanco', 'struct': None}]",Tipo de vino,WINE_TYPE,string,MLA1458456999,2107334
12.3 %,2025-02-17 04:39:36,"[{'id': '9163239', 'name': '12.3 %', 'struct': {'number': 12.3, 'unit': '%'}}]",Graduación alcohólica,ALCOHOL_BY_VOLUME,number_unit,MLA1443662593,9163239
Cítricos,2025-02-17 04:39:36,"[{'id': '8869921', 'name': 'Cítricos', 'struct': None}]",Aromas,AROMAS,string,MLA1443662593,8869921
Pala Corazon,2025-02-17 04:39:36,"[{'id': '16892106', 'name': 'Pala Corazon', 'struct': None}]",Marca,BRAND,string,MLA1443662593,16892106
Nieven Wines,2025-02-17 04:39:36,"[{'id': '16892107', 'name': 'Nieven Wines', 'struct': None}]",Bodega,CELLAR,string,MLA1443662593,16892107
13 °C,2025-02-17 04:39:36,"[{'id': '13020508', 'name': '13 °C', 'struct': {'number': 13, 'unit': '°C'}}]",Temperatura ideal de consumo,IDEAL_CONSUMING_TEMPERATURE,number_unit,MLA1443662593,13020508
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Incluye estuche,INCLUDES_CASE,boolean,MLA1443662593,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es bebida sin alcohol,IS_NON_ALCOHOLIC_DRINK,boolean,MLA1443662593,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es orgánico,IS_ORGANIC,boolean,MLA1443662593,242084
Nuevo,2025-02-17 04:39:36,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None}]",Condición del ítem,ITEM_CONDITION,list,MLA1443662593,2230284
Vino Criolla Argentina Torrontes Naranjo Pala Corazon - Flex,2025-02-17 04:39:36,"[{'id': '16922674', 'name': 'Vino Criolla Argentina Torrontes Naranjo Pala Corazon - Flex', 'struct': None}]",Título manual,MANUAL_TITLE,string,MLA1443662593,16922674
Argentina,2025-02-17 04:39:36,"[{'id': '96380', 'name': 'Argentina', 'struct': None}]",Origen,ORIGIN,string,MLA1443662593,96380
Botella,2025-02-17 04:39:36,"[{'id': '2290293', 'name': 'Botella', 'struct': None}]",Tipo de envase,PACKAGING_TYPE,string,MLA1443662593,2290293
"Asado,Pescado,Postre,Quesos,Regalo,amigos,relax",2025-02-17 04:39:36,"[{'id': '9799276', 'name': 'Asado', 'struct': None}, {'id': '9799439', 'name': 'Pescado', 'struct': None}, {'id': '16922047', 'name': 'Postre', 'struct': None}, {'id': '9961611', 'name': 'Quesos', 'struct': None}, {'id': '19592830', 'name': 'Regalo', 'struct': None}, {'id': '20133552', 'name': 'amigos', 'struct': None}, {'id': '26778661', 'name': 'relax', 'struct': None}]",Maridajes,PAIRINGS,string,MLA1443662593,
Temperatura ambiente,2025-02-17 04:39:36,"[{'id': '10792872', 'name': 'Temperatura ambiente', 'struct': None}]",Conservación del producto,PRODUCT_CONSERVATION,list,MLA1443662593,10792872
"Frágil,Contiene líquido",2025-02-17 04:39:36,"[{'id': '7435883', 'name': 'Frágil', 'struct': None}, {'id': '7435885', 'name': 'Contiene líquido', 'struct': None}]",Características del producto,PRODUCT_FEATURES,list,MLA1443662593,
Mendoza,2025-02-17 04:39:36,"[{'id': '13244147', 'name': 'Mendoza', 'struct': None}]",Regiones,REGIONS,string,MLA1443662593,13244147
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Número de Registro Nacional de Establecimiento (RNE),RNE_ESTABLISHMENT_NATIONAL_REGISTRATION_NUMBER,string,MLA1443662593,-1
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Número de inscripción de producto (RNPA),RNPA_PRODUCT_INSCRIPTION_NUMBER,string,MLA1443662593,-1
Unidad,2025-02-17 04:39:36,"[{'id': '1359391', 'name': 'Unidad', 'struct': None}]",Formato de venta,SALE_FORMAT,list,MLA1443662593,1359391
781159007699,2025-02-17 04:39:36,"[{'id': None, 'name': '781159007699', 'struct': None}]",SKU,SELLER_SKU,string,MLA1443662593,
1,2025-02-17 04:39:36,"[{'id': '2726554', 'name': '1', 'struct': None}]",Unidades por pack,UNITS_PER_PACK,number,MLA1443662593,2726554
750 mL,2025-02-17 04:39:36,"[{'id': '2292305', 'name': '750 mL', 'struct': {'number': 750, 'unit': 'mL'}}]",Volumen de la unidad,UNIT_VOLUME,number_unit,MLA1443662593,2292305
Torrontés,2025-02-17 04:39:36,"[{'id': '2107344', 'name': 'Torrontés', 'struct': None}]",Varietal,VARIETAL,string,MLA1443662593,2107344
1,2025-02-17 04:39:36,"[{'id': None, 'name': '1', 'struct': None}]",Cantidad de packs,PACKS_NUMBER,integer,MLA1104543562,
Sí,2025-02-17 04:39:36,"[{'id': '242085', 'name': 'Sí', 'struct': None}]",Prohibida su venta a menores de 18 años,SALE_IS_FORBIDDEN_TO_ANYONE_UNDER_18_YEARS_OLD,string,MLA1104543562,242085
Sí,2025-02-17 04:39:36,"[{'id': '242085', 'name': 'Sí', 'struct': None}]",Con fecha de vencimiento,WITH_EXPIRATION_DATE,boolean,MLA1104543562,242085
12.5 %,2025-02-17 04:39:36,"[{'id': None, 'name': '12.5 %', 'struct': {'number': 12.5, 'unit': '%'}}]",Graduación alcohólica,ALCOHOL_BY_VOLUME,number_unit,MLA1104543562,
Frutales,2025-02-17 04:39:36,"[{'id': '14909401', 'name': 'Frutales', 'struct': None}]",Aromas,AROMAS,string,MLA1104543562,14909401
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Tiempo en barrica,BARREL_TIME,number_unit,MLA1104543562,-1
Etchart Privado,2025-02-17 04:39:36,"[{'id': '2388478', 'name': 'Etchart Privado', 'struct': None}]",Marca,BRAND,string,MLA1104543562,2388478
Etchart,2025-02-17 04:39:36,"[{'id': '2388476', 'name': 'Etchart', 'struct': None}]",Bodega,CELLAR,string,MLA1104543562,2388476
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Temperatura ideal de consumo,IDEAL_CONSUMING_TEMPERATURE,number_unit,MLA1104543562,-1
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Incluye estuche,INCLUDES_CASE,boolean,MLA1104543562,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es bebida sin alcohol,IS_NON_ALCOHOLIC_DRINK,boolean,MLA1104543562,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es orgánico,IS_ORGANIC,boolean,MLA1104543562,242084
Nuevo,2025-02-17 04:39:36,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None}]",Condición del ítem,ITEM_CONDITION,list,MLA1104543562,2230284
Privado,2025-02-17 04:39:36,"[{'id': '16969638', 'name': 'Privado', 'struct': None}]",Línea,LINE,string,MLA1104543562,16969638
Argentina,2025-02-17 04:39:36,"[{'id': '96380', 'name': 'Argentina', 'struct': None}]",Origen,ORIGIN,string,MLA1104543562,96380
Botella,2025-02-17 04:39:36,"[{'id': '2290293', 'name': 'Botella', 'struct': None}]",Tipo de envase,PACKAGING_TYPE,string,MLA1104543562,2290293
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Maridajes,PAIRINGS,string,MLA1104543562,-1
Contiene líquido,2025-02-17 04:39:36,"[{'id': '7435885', 'name': 'Contiene líquido', 'struct': None}]",Características del producto,PRODUCT_FEATURES,list,MLA1104543562,7435885
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Regiones,REGIONS,string,MLA1104543562,-1
Pack,2025-02-17 04:39:36,"[{'id': '1359392', 'name': 'Pack', 'struct': None}]",Formato de venta,SALE_FORMAT,list,MLA1104543562,1359392
40583 | C40583,2025-02-17 04:39:36,"[{'id': None, 'name': '40583 | C40583', 'struct': None}]",SKU,SELLER_SKU,string,MLA1104543562,
12,2025-02-17 04:39:36,"[{'id': None, 'name': '12', 'struct': None}]",Unidades por pack,UNITS_PER_PACK,number,MLA1104543562,
750 mL,2025-02-17 04:39:36,"[{'id': None, 'name': '750 mL', 'struct': {'number': 750, 'unit': 'mL'}}]",Volumen de la unidad,UNIT_VOLUME,number_unit,MLA1104543562,
Torrontés,2025-02-17 04:39:36,"[{'id': '2107344', 'name': 'Torrontés', 'struct': None}]",Varietal,VARIETAL,string,MLA1104543562,2107344
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Material del estuche,WINE_CASE_MATERIAL,string,MLA1104543562,-1
Blanco,2025-02-17 04:39:36,"[{'id': '2107334', 'name': 'Blanco', 'struct': None}]",Tipo de vino,WINE_TYPE,string,MLA1104543562,2107334
,2025-02-17 04:39:36,"[{'id': '-1', 'name': None, 'struct': None}]",Año,YEAR,number,MLA1104543562,-1
1,2025-02-17 04:39:36,"[{'id': None, 'name': '1', 'struct': None}]",Cantidad de packs,PACKS_NUMBER,integer,MLA1607074426,
14 %,2025-02-17 04:39:36,"[{'id': '8897089', 'name': '14 %', 'struct': {'number': 14, 'unit': '%'}}]",Graduación alcohólica,ALCOHOL_BY_VOLUME,number_unit,MLA1607074426,8897089
Frutal y Roble,2025-02-17 04:39:36,"[{'id': '23021597', 'name': 'Frutal y Roble', 'struct': None}]",Aromas,AROMAS,string,MLA1607074426,23021597
0 meses,2025-02-17 04:39:36,"[{'id': '13081733', 'name': '0 meses', 'struct': {'number': 0, 'unit': 'meses'}}]",Tiempo en barrica,BARREL_TIME,number_unit,MLA1607074426,13081733
San Pedro de Yacochuya,2025-02-17 04:39:36,"[{'id': '13929632', 'name': 'San Pedro de Yacochuya', 'struct': None}]",Marca,BRAND,string,MLA1607074426,13929632
San Pedro de Yacochuya,2025-02-17 04:39:36,"[{'id': '13929634', 'name': 'San Pedro de Yacochuya', 'struct': None}]",Bodega,CELLAR,string,MLA1607074426,13929634
9 °C,2025-02-17 04:39:36,"[{'id': '13044283', 'name': '9 °C', 'struct': {'number': 9, 'unit': '°C'}}]",Temperatura ideal de consumo,IDEAL_CONSUMING_TEMPERATURE,number_unit,MLA1607074426,13044283
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Incluye estuche,INCLUDES_CASE,boolean,MLA1607074426,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es bebida sin alcohol,IS_NON_ALCOHOLIC_DRINK,boolean,MLA1607074426,242084
No,2025-02-17 04:39:36,"[{'id': '242084', 'name': 'No', 'struct': None}]",Es orgánico,IS_ORGANIC,boolean,MLA1607074426,242084
Nuevo,2025-02-17 04:39:36,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None}]",Condición del ítem,ITEM_CONDITION,list,MLA1607074426,2230284
San Pedro de Yacochuya,2025-02-17 04:39:36,"[{'id': None, 'name': 'San Pedro de Yacochuya', 'struct': None}]",Línea,LINE,string,MLA1607074426,
Vino San Pedro De Yacochuya Torrontes Caja X 750cc X 6u,2025-02-17 04:39:36,"[{'id': '26010648', 'name': 'Vino San Pedro De Yacochuya Torrontes Caja X 750cc X 6u', 'struct': None}]",Título manual,MANUAL_TITLE,string,MLA1607074426,26010648
Mendoza,2025-02-17 04:39:36,"[{'id': '17715940', 'name': 'Mendoza', 'struct': None}]",Origen,ORIGIN,string,MLA1607074426,17715940
Botella,2025-02-17 04:39:36,"[{'id': '2290293', 'name': 'Botella', 'struct': None}]",Tipo de envase,PACKAGING_TYPE,string,MLA1607074426,2290293
Pescado,2025-02-17 04:39:36,"[{'id': '9799439', 'name': 'Pescado', 'struct': None}]",Maridajes,PAIRINGS,string,MLA1607074426,9799439
Temperatura ambiente,2025-02-17 04:39:36,"[{'id': '10792872', 'name': 'Temperatura ambiente', 'struct': None}]",Conservación del producto,PRODUCT_CONSERVATION,list,MLA1607074426,10792872
"Contiene líquido,Frágil",2025-02-17 04:39:36,"[{'id': '7435885', 'name': 'Contiene líquido', 'struct': None}, {'id': '7435883', 'name': 'Frágil', 'struct': None}]",Características del producto,PRODUCT_FEATURES,list,MLA1607074426,
"Cafayate,Salta",2025-02-17 04:39:36,"[{'id': '13929693', 'name': 'Cafayate', 'struct': None}, {'id': '20133770', 'name': 'Salta', 'struct': None}]",Regiones,REGIONS,string,MLA1607074426,
111,2025-02-17 04:39:36,"[{'id': None, 'name': '111', 'struct': None}]",Número de Registro Nacional de Establecimiento (RNE),RNE_ESTABLISHMENT_NATIONAL_REGISTRATION_NUMBER,string,MLA1607074426,
111,2025-02-17 04:39:36,"[{'id': None, 'name': '111', 'struct': None}]",Número de inscripción de producto (RNPA),RNPA_PRODUCT_INSCRIPTION_NUMBER,string,MLA1607074426,
